rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges,year,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_CNT,CHOW_DT,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,OVRRD_BED_CNT_SW,CRTFD_BED_CNT,MLT_OWND_FAC_ORG_SW,PGM_PRTCPTN_CD,operating_margin,net_margin,liquidity,leverage,avg_los,occupancy_rate,payor mix,uncomp_care_ratio,resident_bed_ratio,distress_A,neg_margin,neg_margin_roll,neg_margin_yrs,distress_B
759287,390025,KENSINGTON HOSPITAL,136 WEST DIAMOND STREET,PHILADELPHIA,PA,19122,PHILADELPHIA,37964.0,U,STH,1,2,2021-07-01,2022-06-30,56.51,,,84.0,,1978.0,14.0,5110.0,,3.0,,118.0,14.0,,84.0,,1978.0,14.0,5110.0,,3.0,,118.0,15152.0,0.0,15152.0,15152.0,3080575.0,3322804.0,369573.0,3109262.0,4127722.0,384844.0,4512566.0,617377.0,,3080575.0,26370.0,,,3980988.0,448796.0,,2276471.0,-1479493.0,70818.0,223005.0,,5767896.0,10000.0,,7089515.0,,1218500.0,2663057.0,,,2729345.0,,,,8497241.0,38370.0,269053.0,,57918.0,,90999.0,456340.0,,686236.0,,6755.0,692991.0,1149331.0,7347910.0,7347910.0,8497241.0,,,20084.0,,603.0,0.12,,,7088007.0,2319474.0,9407481.0,1973182.0,7434299.0,6403379.0,1030920.0,1398011.0,2428931.0,,2428931.0,0.689023,1180901.0,3512864.0,,,2021,1.0,1,1.0,,42.0,101.0,U,37964.0,Y,31.0,,3.0,0.13867077447382734,0.32671957369484333,12.639470570188895,0.13525931534718152,16.76271186440678,0.17481219619973487,0.15884496978128,0.004873182124890086,,0,0,1.0,False,0
755798,431323,MONUMENT HEALTH CUSTER HOSPITAL,1220 MONTGOMERY STREET,CUSTER,SD,57730-,CUSTER,99943.0,R,CAH,1,2,2022-07-01,2023-06-30,130.37,,,1492.0,149.0,2677.0,12.0,4380.0,,187.0,13.0,365.0,12.0,,585.0,34.0,1097.0,12.0,4380.0,,187.0,13.0,365.0,118096.0,1435143.0,661662.0,661662.0,11890276.0,17886044.0,1587008.0,21060990.0,10528757.0,44924284.0,55453041.0,,,,,,,327493.0,,,8501179.0,-4137411.0,28646.0,83240.0,,4859510.0,1298925.0,35153.0,23596269.0,,48446.0,6175263.0,,,19726422.0,,1125570.0,1125570.0,25711502.0,408947.0,1522010.0,326611.0,,5448.0,1470072.0,3733088.0,,,,,,3733088.0,21978414.0,21978414.0,25711502.0,,,,,,,,,10498900.0,52690216.0,63189116.0,35430572.0,27758544.0,29776320.0,-2017776.0,2608172.0,590396.0,332586.0,257810.0,0.379799,968656.0,1595683.0,116719.0,169803.0,2022,11.0,1,1.0,20050701.0,46.0,33.0,R,39660.0,Y,12.0,,3.0,-0.07269026790454139,0.00928759087652436,1.3017400072004732,0.145191362216023,7.3342465753424655,0.6111872146118722,0.034895778395293356,0.031416471875253725,,0,1,2.0,True,0
802559,231319,ASPIRUS KEWEENAW HOSPITAL,205 OCEOLA ST,LAURIUM,MI,49913-,HOUGHTON,99923.0,R,CAH,1,2,2023-07-01,2024-06-30,173.0,,,1152.0,92.0,3688.0,25.0,9150.0,,213.0,38.0,981.0,25.0,,738.0,52.0,2332.0,20.0,7320.0,,213.0,38.0,981.0,401057.0,1670957.0,1055022.0,3441855.0,24052854.0,50664263.0,2840162.0,53352770.0,22252284.0,107751773.0,130004057.0,1413281.0,,24052854.0,,,,20568332.0,,,17142471.0,-7042227.0,4276381.0,34216.0,,37629521.0,920889.0,2075764.0,26534184.0,,12773367.0,18947879.0,,,18782955.0,1948701.0,,1948701.0,58361177.0,1997287.0,2103.0,180684.0,,,2419502.0,4706106.0,,230763.0,,16880952.0,17111715.0,21817821.0,36543356.0,36543356.0,58361177.0,,,,,,,,,23548476.0,132788139.0,156336615.0,96508289.0,59828326.0,74717117.0,-14888791.0,13278942.0,-1609849.0,,-1609849.0,0.0,8943257.0,27607903.0,,,2023,11.0,1,1.0,,26.0,61.0,R,99923.0,N,25.0,,1.0,-0.24885855907116639,-0.02690780617863184,7.995893207675305,0.37384134661985996,3.759429153924567,0.40416438356164386,0.14948198617490985,0.01977445594671092,,0,1,2.0,True,0
757689,191304,NORTH CADDO MEDICAL CENTER,815 SOUTH PINE,VIVIAN,LA,71082,CADDO PARISH,43340.0,U,CAH,1,11,2022-07-01,2023-06-30,178.72,4.58,,1231.0,4.0,2662.0,25.0,9125.0,,159.0,1.0,411.0,25.0,,646.0,4.0,1512.0,25.0,9125.0,,159.0,1.0,411.0,0.0,1099440.0,725699.0,725699.0,16669672.0,17258688.0,2332300.0,30075445.0,6953220.0,38340342.0,45293562.0,,,,,,,9910254.0,,,6136910.0,-3213168.0,1068296.0,485768.0,,16148216.0,2080097.0,,30472359.0,,133876.0,8121806.0,144100.0,,25112380.0,7157160.0,7637860.0,14795020.0,56055616.0,980142.0,811987.0,,705206.0,97775.0,1789943.0,4385053.0,,19646979.0,,3311243.0,22958222.0,27343275.0,28712341.0,28712341.0,56055616.0,,,,,,,,,7026121.0,40776925.0,47803046.0,23714309.0,24088737.0,33928360.0,-9839623.0,10292656.0,453033.0,,453033.0,0.664011,4057719.0,6284190.0,,,2022,11.0,1,0.0,,22.0,17.0,U,43340.0,Y,25.0,,3.0,-0.4084740100736705,0.018806839063417895,3.6825589109185226,0.4877883243670001,6.476885644768856,0.2917260273972603,0.16844880659372055,0.024129285535093494,0.1832,0,1,2.0,True,0
751241,431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON ST,BURKE,SD,57523-,GREGORY,99943.0,R,CAH,1,2,2021-01-01,2021-12-31,35.91,,,767.0,14.0,872.0,16.0,5840.0,,103.0,6.0,137.0,16.0,,294.0,14.0,375.0,16.0,5840.0,,103.0,6.0,137.0,30713.0,101583.0,105798.0,117318.0,2569721.0,4374539.0,488906.0,5763309.0,2429989.0,5367260.0,7797249.0,,,,,,,7131008.0,,182500.0,539342.0,,156035.0,64907.0,766910.0,9145469.0,44228.0,378948.0,5659077.0,,2888993.0,,,,6529441.0,450319.0,147572.0,597891.0,16272801.0,198426.0,244291.0,6443.0,127478.0,,148977.0,934426.0,,3366378.0,,,3366378.0,4300804.0,11971997.0,11971997.0,16272801.0,,,,,,,,,2693608.0,5296793.0,7990401.0,1865634.0,6124767.0,7045843.0,-921076.0,3989696.0,3068620.0,7839.0,3060781.0,0.739146,318481.0,446462.0,,,2021,11.0,1,2.0,,46.0,53.0,R,99943.0,N,16.0,,3.0,-0.15038547588830725,0.4997383573938404,9.787258702133716,0.264294020433237,6.364963503649635,0.14931506849315068,0.051998876038876256,0.018357162525903088,,0,1,2.0,True,0
794038,380052,SAINT ALPHONSUS MEDICAL CENTER - ONT,351 SOUTHWEST 9TH STREET,ONTARIO,OR,97914,MALHEUR,99938.0,R,STH,1,1,2023-07-01,2024-06-30,283.28,,,1215.0,1432.0,4153.0,35.0,12810.0,,322.0,777.0,1654.0,35.0,,1081.0,935.0,2978.0,29.0,10614.0,,322.0,777.0,1654.0,1635579.0,1411018.0,2092414.0,2092414.0,27889910.0,49445827.0,4843201.0,59189469.0,40807085.0,144041282.0,184848367.0,6457381.0,183336.0,27889910.0,205762.0,,,58375690.0,,,11766525.0,,1940536.0,22055.0,,71929043.0,1096460.0,261965.0,42490258.0,,2994030.0,19517632.0,,,32346032.0,82551.0,2071254.0,2153805.0,106428880.0,4645975.0,4573689.0,,602063.0,96709.0,1785421.0,11703857.0,,,,18739818.0,18739818.0,30443675.0,75985205.0,75985205.0,106428880.0,,733846.0,2277426.0,,90339.0,0.12,2115547.0,,40852529.0,153142285.0,193994814.0,122430905.0,71563909.0,77335737.0,-5771828.0,9724255.0,3952427.0,,3952427.0,0.320206,19444513.0,54198669.0,,,2023,1.0,1,1.0,20100401.0,41.0,45.0,R,99938.0,N,49.0,,3.0,-0.08065277708628242,0.05522933354576816,6.145755454804344,0.2860471236754535,2.510882708585248,0.23220575901593515,0.2717083690886701,0.03535111963920474,,0,1,2.0,True,0
738643,200018,THE AROOSTOOK MEDICAL CENTER,140 ACADEMY STREET,PRESQUE ISLE,ME,04769-,AROOSTOOK,99920.0,R,STH,1,2,2021-10-01,2022-09-30,782.77,,,2904.0,1621.0,10652.0,34.0,12410.0,,479.0,120.0,1450.0,96.0,,1501.0,1409.0,6493.0,28.0,10220.0,,479.0,120.0,1450.0,1035597.0,4633280.0,2686752.0,7226378.0,67884761.0,98588363.0,3897234.0,138469044.0,80338296.0,307189539.0,387527835.0,13442428.0,,67884761.0,6738292.0,,,-14375168.0,,,22856890.0,-4038603.0,2311934.0,267510.0,63088.0,15883822.0,218198.0,3121309.0,44373478.0,4081117.0,13924736.0,36065888.0,,,28809844.0,2724.0,7446624.0,7449348.0,52143014.0,2710869.0,8437669.0,1159800.0,,5108906.0,4200084.0,21617328.0,,19611406.0,,6460534.0,26071940.0,47689268.0,4453746.0,4453746.0,52143014.0,,,4116169.0,,,0.1802,,,92245153.0,345206531.0,437451684.0,302650848.0,134800836.0,166473124.0,-31672288.0,20841385.0,-10830903.0,,-10830903.0,0.357314,20912117.0,71230746.0,,,2022,1.0,1,5.0,,23.0,3.0,R,99920.0,Y,89.0,,3.0,-0.23495616896619245,-0.08034744680663553,0.734772678658528,0.914585950094868,7.346206896551724,0.327905187009389,0.15513343700628088,0.019403268213507706,,0,1,2.0,True,0
652245,131309,CARIBOU MEMORIAL HOSPITAL,300 SOUTH THIRD WEST,SODA SPRINGS,ID,83276-,CARIBOU,99913.0,R,CAH,1,9,2016-10-01,2017-09-30,164.34,,,779.0,98.0,1169.0,25.0,9125.0,,162.0,42.0,350.0,55.0,,472.0,75.0,767.0,25.0,9125.0,,162.0,42.0,350.0,0.0,667091.0,491797.0,726022.0,10411215.0,10449684.0,705023.0,18590888.0,7829037.0,16696802.0,24525839.0,,,,,,,2840960.0,,,4281897.0,,335243.0,,218678.0,7676778.0,25430.0,246016.0,5528865.0,,2249799.0,6065006.0,36219.0,,3858858.0,,2504199.0,2504199.0,14039835.0,220050.0,864348.0,,,,,1084398.0,,,,,,1084398.0,12955437.0,12955437.0,14039835.0,,,,,,,,,8392148.0,17903828.0,26295976.0,6527733.0,19768243.0,20860899.0,-1092656.0,1201303.0,108647.0,,108647.0,0.758012,1253291.0,1937277.0,,,2017,11.0,1,0.0,,16.0,29.0,R,99913.0,N,25.0,,3.0,-0.05527329869427445,0.005496037255308932,7.079299297859273,0.07723723248884336,3.34,0.1281095890410959,0.06339921054187769,0.02645365837285449,,0,1,2.0,True,0
787894,370199,LAKESIDE WOMENS HOSPITAL,11200  NORTH PORTLAND AVENUE,OKLAHOMA CITY,OK,73120,OKLAHOMA,36420.0,U,STH,1,4,2023-07-01,2024-06-30,123.45,,,16.0,1896.0,6415.0,23.0,8418.0,,10.0,343.0,1660.0,23.0,,16.0,1081.0,3249.0,23.0,8418.0,,10.0,343.0,1660.0,370609.0,1444106.0,586258.0,1254981.0,11281794.0,15516068.0,1279026.0,24776524.0,52279999.0,114494598.0,166774597.0,2535490.0,,11281794.0,2025.0,,,6526093.0,,,20911897.0,-16827877.0,383685.0,119559.0,-1506511.0,9606846.0,,,4246102.0,,493072.0,8756473.0,107518.0,,2993688.0,7734934.0,14434616.0,22169550.0,34770084.0,76957.0,731484.0,30732.0,,,2829617.0,3668790.0,,,,4834030.0,4834030.0,8502820.0,26267264.0,26267264.0,34770084.0,,21066.0,39585.0,,1820.0,0.12,,,50875628.0,118052357.0,168927985.0,137464792.0,31463193.0,26797862.0,4665331.0,384032.0,5049363.0,,5049363.0,0.148563,1973750.0,18144493.0,,,2023,1.0,1,0.0,,40.0,109.0,U,36420.0,Y,23.0,,3.0,0.1482790065204126,0.16048476071707027,2.6185325407014304,0.24454413167365371,3.8644578313253013,0.764145324597975,0.06273203104338457,0.023661834081326338,,0,0,0.0,False,0
747544,220119,FAULKNER HOSPITAL,1153 CENTRE STREET,JAMAICA PLAIN,MA,02130,SUFFOLK,14454.0,U,STH,1,2,2018-10-01,2019-09-30,1190.2,31.32,,16928.0,2068.0,36211.0,147.0,53655.0,,3512.0,,9191.0,171.0,,16287.0,2068.0,34768.0,133.0,48545.0,,3512.0,,9191.0,2096799.0,8727364.0,4527298.0,12596665.0,105234474.0,161016001.0,14787830.0,222701334.0,319466780.0,551667762.0,871134542.0,28989479.0,,105234474.0,4817498.0,37022.0,713611.0,7400931.0,80917.0,,27198646.0,,2943740.0,1753643.0,762388.0,40453424.0,176517.0,2997558.0,169161920.0,167681.0,,52119305.0,,,101545150.0,,-3474849.0,-3474849.0,138523725.0,5310566.0,14185322.0,,1984081.0,,669961.0,22159816.0,,8274090.0,,8831836.0,17105926.0,39265742.0,99257983.0,99257983.0,138523725.0,,,34705690.0,,1284978.0,0.1481,7410952.0,3509232.0,318400848.0,553781903.0,872182751.0,590063677.0,282119074.0,266270472.0,15848602.0,-15971649.0,-123047.0,,-123047.0,0.255645,22372461.0,105431004.0,,,2019,1.0,1,3.0,,25.0,25.0,U,14454.0,Y,153.0,,3.0,0.05617699567523747,-0.0004361527147221531,1.8255306813016858,0.2834586060979807,3.93983244478294,0.6484197331900797,0.07930148317444144,0.02032901159002487,0.20470588235294118,0,0,0.0,False,0
740226,281363,COMMUNITY HOSPITAL ASSOCOCIATION,,MCCOOK,NE,69001-1328,RED WILLOW,99928.0,R,CAH,1,2,2020-07-01,2021-06-30,247.13,,,1752.0,248.0,2865.0,25.0,9125.0,,396.0,115.0,699.0,25.0,,1452.0,175.0,2246.0,25.0,9125.0,,396.0,115.0,699.0,1057356.0,1799644.0,2213100.0,2901930.0,19924175.0,33439342.0,4644976.0,48328545.0,11287485.0,60513183.0,71800668.0,,,,,,,25389714.0,,,9008698.0,-1800000.0,2065795.0,1824379.0,,40386657.0,101803.0,3495775.0,37137055.0,,28215217.0,26362069.0,,,43773034.0,12572526.0,338207.0,12910733.0,97070424.0,2159190.0,2816666.0,560126.0,321434.0,309732.0,,16648234.0,,25187107.0,,429393.0,25616500.0,42264734.0,54805690.0,54805690.0,97070424.0,,,,,,,,,11668030.0,63696488.0,75364518.0,24370591.0,50993927.0,53363517.0,-2369590.0,9003174.0,6633584.0,,6633584.0,0.673093,2728203.0,5076613.0,,,2020,11.0,1,1.0,,31.0,145.0,R,99928.0,N,25.0,,3.0,-0.04646808236596487,0.13008576491863433,2.425882348842526,0.43540279580936003,4.098712446351931,0.31397260273972605,0.053500547231830176,0.04579281250863232,,0,1,2.0,True,0
760485,330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,DUTCHESS,20524.0,U,STH,1,2,2019-10-01,2020-09-30,499.21,8.45,,7071.0,679.0,17643.0,74.0,27084.0,,1726.0,117.0,4488.0,84.0,,6495.0,500.0,14482.0,67.0,24522.0,,1726.0,117.0,4488.0,1951558.0,2101934.0,2709835.0,6813918.0,45184985.0,100405515.0,5716695.0,123064684.0,135222586.0,205641913.0,340864499.0,12074492.0,,45184985.0,1419824.0,,,38795632.0,21664505.0,,12758816.0,,2497485.0,228821.0,1133799.0,125139207.0,405162.0,1551375.0,96799411.0,,,51767268.0,,,71968566.0,,11880321.0,11880321.0,208988094.0,963495.0,4866235.0,,1918402.0,,3852888.0,38964952.0,43477294.0,,,7196668.0,50673962.0,89638914.0,112061854.0,119349180.0,208988094.0,,,17044942.0,,306809.0,0.072,6118091.0,1041736.0,135222587.0,205641910.0,340864497.0,204178086.0,136686411.0,144888555.0,-8202144.0,13751377.0,5549233.0,860630.0,4688603.0,0.361037,11391498.0,42919647.0,,,2020,1.0,1,1.0,,36.0,27.0,U,20524.0,Y,68.0,,3.0,-0.06000701854700099,0.03430189559955598,3.211583758655727,0.4289187593624353,3.931149732620321,0.7108380338436745,0.08334038414396586,0.022019599058979423,0.12426470588235293,0,1,1.0,False,0
767322,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,LAS VEGAS,29820.0,U,STH,1,4,2020-01-01,2020-12-31,1372.89,80.94,,19977.0,18650.0,86263.0,281.0,102846.0,,2967.0,2553.0,13258.0,297.0,,15844.0,16731.0,70104.0,236.0,86376.0,,2967.0,2553.0,13258.0,6319581.0,41231489.0,10427649.0,35995878.0,103479680.0,212290717.0,15390552.0,247630143.0,2286239946.0,752762769.0,3039002715.0,27480839.0,,106332017.0,754598.0,,1415004.0,-2533602.0,,,221493111.0,-208277114.0,7734065.0,2434205.0,,20500883.0,21044191.0,5295319.0,96051284.0,,50812794.0,113839684.0,,,92762065.0,,8758250.0,8758250.0,122021198.0,17600059.0,9299305.0,,,,5938313.0,32837677.0,,15374500.0,-364896783.0,,-349522283.0,-316684606.0,438705804.0,438705804.0,122021198.0,,28097585.0,8938400.0,,2919362.0,0.3153,32970412.0,6254526.0,2286239946.0,752762769.0,3039002715.0,2779635539.0,259367176.0,275147778.0,-15780602.0,13369384.0,-2411218.0,,-2411218.0,0.081484,44869726.0,924311399.0,9256.0,442051.0,2020,1.0,1,1.0,19980201.0,32.0,3.0,U,29820.0,N,320.0,,3.0,-0.06084271049008916,-0.009296542597202046,0.624309782936229,-2.5953245107460754,6.506486649570071,0.7385530821917808,0.17299693312001824,0.042109772557050944,0.2529375,0,1,1.0,False,0
719032,281327,COZAD COMMUNITY HOSPITAL,300 EAST 12TH STREET,COZAD,NE,69130-,DAWSON,99928.0,R,CAH,1,11,2019-05-01,2020-04-30,147.53,,,894.0,33.0,1200.0,20.0,7320.0,,126.0,7.0,200.0,20.0,,464.0,14.0,658.0,20.0,7320.0,,126.0,7.0,200.0,11875.0,859503.0,691299.0,691299.0,8805332.0,9666111.0,992166.0,14185727.0,2896561.0,14972610.0,17869171.0,,,8805332.0,,,,2646311.0,997344.0,,2497907.0,-692000.0,312414.0,175929.0,151141.0,6874263.0,300898.0,705235.0,21367778.0,,,7722606.0,,,14197170.0,1095065.0,,1095065.0,22166498.0,260898.0,1310916.0,,249064.0,,,1820878.0,,3628341.0,,58122.0,3686463.0,5507341.0,16659157.0,16659157.0,22166498.0,,,,,,,,,3139706.0,15150642.0,18290348.0,4276440.0,14013908.0,18471443.0,-4457535.0,4334876.0,-122659.0,53609.0,-176268.0,0.793866,514939.0,,,,2019,11.0,1,7.0,,31.0,47.0,R,99928.0,Y,21.0,,3.0,-0.31807936801069336,-0.012578076008490993,3.7752463372065566,0.24845336417146272,6.0,0.15655577299412915,0.03674485375528368,0.04873201070343452,,0,1,2.0,True,0
669569,330408,TRI TOWN REGIONAL HEALTHCARE,43 PEARL STREET WEST,SIDNEY,NY,13838,DELEWARE,99933.0,R,STH,1,2,2017-01-01,2017-12-31,53.27,,,,,0.0,4.0,1460.0,,,,0.0,4.0,,,,,4.0,1460.0,,,,,0.0,934961.0,348870.0,348870.0,3172301.0,6416906.0,120240.0,9489546.0,,25296824.0,25296824.0,353708.0,,3240864.0,206281.0,,,2701777.0,,,1611604.0,-444000.0,61773.0,33543.0,,3975937.0,,69113.0,1840115.0,448563.0,69810.0,2212798.0,,,1871177.0,,6358.0,6358.0,5853472.0,1015670.0,3500.0,,22283.0,,539982.0,1581435.0,,,,78343.0,78343.0,1659778.0,4166734.0,4193694.0,5853472.0,,,,,,,,,0.0,25563096.0,25563096.0,17298985.0,8264111.0,9564577.0,-1300466.0,314908.0,-985558.0,,-985558.0,0.375128,,,,,2017,1.0,1,1.0,,36.0,25.0,R,99933.0,Y,4.0,,3.0,-0.1573630847891564,-0.11925759467654778,2.5141324177092326,0.2835544442682907,,0.0,,0.03676361334883671,,0,1,2.0,True,0
759245,263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,28140.0,U,CH,7,2,2022-07-01,2023-06-30,4472.34,176.99,,252.0,4686.0,93655.0,328.0,119877.0,,52.0,497.0,14357.0,328.0,,208.0,1883.0,51672.0,183.0,66952.0,,52.0,497.0,14357.0,0.0,0.0,0.0,0.0,266599466.0,734649317.0,40270596.0,1051713011.0,1708398563.0,1205137449.0,2913536012.0,,,,,,,,,,401539330.0,2997982490.0,18158858.0,2121372.0,,3438964489.0,,,3654904.0,,13867535.0,142417979.0,,,45152639.0,,2819567103.0,2819567103.0,6303684231.0,22229803.0,,,,-1.0,2191872.0,24421674.0,,,,2966873123.0,2966873123.0,2991294797.0,3312389434.0,3312389434.0,6303684231.0,,,,,,,,,1708398561.0,1250397015.0,2958795576.0,1517364727.0,1441430849.0,1001248783.0,440182066.0,9740473.0,449922539.0,,449922539.0,,,,,,2022,6.0,1,0.0,,29.0,95.0,U,28140.0,Y,263.0,,3.0,0.30537855236370065,0.31213605516500226,140.81608365585421,0.4745311927728761,6.523298739290938,0.9756237304026252,,0.0,0.6729657794676807,0,0,0.0,False,0
722665,154005,RIVER BEND HOSPITAL,2900 NORTH RIVER ROAD,WEST LAFAYETTE,IN,47906-,TIPPECANOE,29200.0,U,PH,4,2,2021-01-01,2021-12-31,47.79,,,320.0,177.0,2905.0,16.0,5840.0,,40.0,45.0,594.0,16.0,,320.0,177.0,2905.0,16.0,5840.0,,40.0,45.0,594.0,0.0,0.0,0.0,0.0,3606461.0,10212159.0,800312.0,6036767.0,3889600.0,1340.0,3890940.0,,,,,,,504988708.0,,,239926.0,,149070.0,,,505377704.0,4760955.0,,14548117.0,,8362.0,1093192.0,,,14559375.0,,,,519937079.0,6188841.0,141062.0,,,,,6329903.0,,,,1914819.0,1914819.0,8244722.0,511692357.0,511692357.0,519937079.0,,,,,,,,,4465443.0,1340.0,4466783.0,1836177.0,2630606.0,13818620.0,-11188014.0,49478549.0,38290535.0,,38290535.0,,,,,,2021,4.0,1,1.0,20100115.0,18.0,157.0,U,29200.0,N,16.0,,3.0,-4.253017745720948,14.555784864780206,79.839723294338,0.015857153361435873,4.890572390572391,0.4974315068493151,,0.0,,0,1,2.0,True,0
712165,241329,LAKEWOOD HEALTH SYSTEM,49725 COUNTY 83,STAPLES,MN,56479,TODD,99924.0,R,CAH,1,2,2017-01-01,2017-12-31,434.3,,,1940.0,185.0,5328.0,25.0,9125.0,,385.0,323.0,1325.0,135.0,,1187.0,89.0,3427.0,22.0,8030.0,,385.0,323.0,1325.0,529027.0,2484130.0,2094703.0,2598016.0,40494272.0,62654383.0,4029989.0,85793564.0,41732398.0,92279412.0,134011810.0,,,,,,,28790912.0,3188625.0,,19931915.0,-6048068.0,1676706.0,1186552.0,2219287.0,51346388.0,838858.0,3539137.0,52757588.0,165063.0,29438238.0,29816525.0,,,58847737.0,,12289591.0,12289591.0,122483716.0,4131154.0,7431732.0,,210815.0,47847.0,228427.0,12410145.0,,47557199.0,,34337.0,47591536.0,60001681.0,62482035.0,62482035.0,122483716.0,,,,,,,,,46085055.0,105164045.0,151249100.0,38823143.0,112425957.0,103148655.0,9277302.0,4321930.0,13599232.0,-2408.0,13601640.0,0.640194,19066573.0,30568680.0,,,2017,11.0,1,2.0,,27.0,153.0,R,99924.0,N,25.0,,3.0,0.08251921751486625,0.12098309289908914,4.1374527050248,0.489874760168119,4.021132075471698,0.5838904109589041,0.1695922677358219,0.024415619334802317,,0,0,1.0,False,0
739287,220116,TUFTS MEDICAL CENTER,800 WASHINGTON ST,BOSTON,MA,02111,SUFFOLK,14454.0,U,STH,1,2,2021-10-01,2022-09-30,4741.67,339.19,,40147.0,29075.0,98931.0,385.0,140525.0,,6045.0,2811.0,16041.0,405.0,,32417.0,29075.0,71154.0,287.0,104755.0,,6045.0,2811.0,16041.0,3535450.0,14136416.0,9265883.0,55106148.0,454086690.0,768160192.0,31130085.0,999942565.0,1075563145.0,1334835305.0,2410398450.0,84999159.0,,454086690.0,22811346.0,,,-878000.0,,,144608000.0,,18461000.0,10097000.0,9450000.0,275052000.0,11273000.0,68000.0,316745000.0,23686000.0,436394000.0,,,,340918000.0,241542000.0,13102000.0,314436000.0,930406000.0,105033000.0,,,,,125838000.0,309925000.0,444166000.0,,,124991000.0,569157000.0,879082000.0,39522000.0,51324000.0,930406000.0,,,70532218.0,,4309519.0,0.2444,35108688.0,24067427.0,1075563146.0,1334835141.0,2410398287.0,1590864444.0,819533843.0,1221989000.0,-402455157.0,212077158.0,-190377999.0,,-190377999.0,0.414845,113000295.0,401110820.0,,,2022,1.0,1,1.0,19971031.0,25.0,25.0,U,14454.0,Y,415.0,,3.0,-0.49107814208961226,-0.23230035052988043,0.8874792288456885,0.9448369851441198,6.167383579577333,0.6531176761841888,0.13788362245828573,0.009266415216557963,0.8173253012048193,0,1,2.0,True,0
